title,content,label,id
"LỜI CẢNH TỈNH ... GẤP ... GẤP ... GẤP. NẾU THỰC HIỆN ĐƯỢC ... CHÚNG TA SẼ BÌNH AN ... Nam Mô Bản Sư Thích Ca Mâu Ni Phật. Nam Mô Đại Từ Đại Bi - Cứu Khổ Cứu Nạn - Quán Thế Âm Bồ Tát .... Thưa đại chúng ... Trong 12 ngày tới ... Bắt đầu tính từ thứ 5 ngày 19/3/2020 Dương Lịch Đại chúng nhớ cho.  - TUYỆT ĐỐI KHÔNG NÊN RA KHỎI NHÀ.  - TUYỆT ĐỐI KHÔNG ĐỂ CỔ HỌNG BỊ KHÔ. CHÚNG TA CÓ THỂ HOÀ NƯỚC TRÀ GỪNG (HOÀ LOÃNG - NƯỚC ẤM, CÓ THỂ CHO VÀO BÌNH GIỮ NHIỆT MANG BÊN MÌNH) THỈNH THOẢNG 5 ĐẾN 10 PHÚT HỚP 1 NGỤM NHỎ.  - NẾU KHÔNG DÙNG ĐƯỢC GỪNG CÓ THỂ THAY BẰNG NƯỚC MUỐI PHA LOÃNG ... NẾU LÀM ĐƯỢC NHƯ VẬY THÌ CORONA SẼ KHÔNG THỂ XÂM NHẬP CƠ THỂ.  - NƯỚC GỪNG ẤM (HOẶC NƯỚC MUỐI PHA LOÃNG CHO 1 LÁT GỪNG NHỎ VÀO ĐỂ TẠO MÙI VÌ NGƯỜI CAO HUYẾT ÁP KHÔNG DÙNG ĐƯỢC TRÀ GỪNG) LÀ ĐỂ DÙNG UỐNG TỪNG NGỤM NHỎ TRONG CẢ NGÀY. CÒN NƯỚC CAM LỒ LÀ NƯỚC TINH KHIẾT ĐÃ GIA TRÌ CHỈ UỐNG MANG TÍNH CHẤT TƯỢNG TRƯNG ... - CORONA LÀ 1 DẠNG TÀ LINH, TIỂU QUỶ... BIẾN HOÁ KHÔN LƯỜNG ... NHƯNG NÓ RẤT SỢ NƯỚC GỪNG, NƯỚC TỎI VÀ LẼ ĐƯƠNG NHIÊN DO LÀ TÀ NÊN NÓ CŨNG RẤT SỢ THẦN CHÚ CỦA NHÀ PHẬT ... A ... HI... HI ... BIẾT VỀ NÓ RỒI THÌ ĐẠI CHÚNG CỨ AN TÂM ... THỰC HIỆN NHỮNG ĐIỀU NHÀ CHÙA CHIA SẺ THÌ DẪU CHO BÀ CÔ BÊN VỢ, CẬU MỢ BÊN CHỒNG, ÔNG CHA BÀ CHÚ ... CỦA CON CORONA CŨNG KHÔNG LÀM GÌ ĐƯỢC CHÚNG TA ... ... Nếu BẤT TẮC DĨ PHẢI RA KHỎI NHÀ. Phải sử dụng các biện pháp Phòng Hộ Thân chuẩn chỉ và đặc biệt phải Sử Dụng Thần Chú Bảo Hộ, Nước Cam Lồ như thầy đã hướng dẫn ... (NHỚ LUÔN MANG BÌNH NƯỚC TRÀ GỪNG ĐI THEO - THỈNH THOẢNG HỚP 1 NGỤM NHO NHỎ MỤC ĐÍCH KHÔNG ĐỂ CỔ HỌNG BỊ KHÔ...) LƯU Ý VỀ CHÚ BẢO HỘ. Khi đi ra ngoài ... Để bảo vệ Thân ta phải thực hiện đầy đủ các biện pháp mà bộ y tế đã ban hành như: Đeo khẩu trang, rửa tay, súc miệng ... Còn để bảo vệ Tâm và nhận được sự gia hộ của Chư Phật thì chúng ta phải dùng CHÚ BẢO HỘ Thần chú Om Mani Padme Hum (Án Ma ni bát minh hồng) có nhiều lợi lạc không thể nghĩ bàn. Đây chính là THẦN CHÚ BẢO HỘ. Đó là không chỉ trừ tà ma, giải nạn chướng, trị liệu bệnh tật mà thần chú còn ẩn chứa bí mật rất vi diệu. (AI MUỐN RÕ RÀNG CHI TIẾT VỀ CHÚ HỘ THÂN VÀ NƯỚC CAM LỒ ... XIN XEM LẠI BÀI ĐĂNG NGÀY 19/2 ÂM LỊCH QUẢNG HIẾU VIẾT CHI TIẾT RỒI. CẢ NHÀ VÀO ĐƯỜNG LINK BÊN DƯỚI ĐỂ ĐỌC LẠI) <URL>  ... <URL>ẾU SẼ KHÔNG GIẢI THÍCH LÝ DO ... NHỚ ... NHỚ ... ĐẤY THƯA ĐẠI CHÚNG ... KHÔNG PHẢI NGẪU NHIÊN MÀ NHÀ CHÁU LẠI ĐƯA RA LỜI CẢNH TỈNH NÀY ĐÂU ...  ... CÒN NGƯỜI LÀ CÒN TẤT CẢ ... TẠI THỜI ĐIỂM NÀY THÌ ... ... Ta KHÔNG cầu bạc cầu tiền  KHÔNG cầu địa vị chức quyền cao sang  Chỉ cầu hai chữ BÌNH AN. Mọi người Mạnh Khoẻ - Cơ Hàn xá chi ... ĐÂY LÀ LỜI CẢNH TỈNH ĐÃ ĐƯỢC BÁO TRƯỚC ...  - CHÙA TÂN HẢI SẼ LUÔN CHĂM SÓC ĐỜI SỐNG TÂM LINH HÀNG NGÀY CHO TOÀN THỂ ĐẠI CHÚNG NHƯ BÌNH THƯỜNG - KHÔNG GIÁN ĐOẠN ... ĐÂY LÀ DUYÊN ĐỂ CHÚNG TA TU HÀNH TIN TẤN HƠN ... THƯA ĐẠI CHÚNG ... BUỔI SÁNG : 9H NGHE PHÁP BUỔI TỐI : 20H HÀNH PHÁP (TỤNG KINH - LỄ PHẬT - LẠY PHẬT ...) ... Hãy chia sẻ rộng rãi lời cảnh tỉnh này cho toàn thể đại chúng giúp chúng sinh an tâm và chiến thắng dịch bệnh ạ ... NAM MÔ CỨU KHỔ CỨU NẠN QUÁN THẾ ÂM BỒ TÁT . Xem thêm",,0,4218
"Thủ tướng cũng yêu cầu hạn chế tối đa các chuyến bay vận chuyển hành khách từ Hà Nội, TPHCM đến các địa phương khác và ngược lại trong vòng 2 tuần tới, trừ trường hợp đặc biệt; giãn cách, giảm mật độ vận chuyển hành khách bằng xe lửa, xe khách, xe bus...","
Xem thêm Thông báo kết luận của Thủ tướng tại cuộc họp với 5 thành phố trực thuộc Trung ương về phòng, chống dịch COVID-19 tại: <URL>",1,655
"Tin chờ xác nhận: ""Giao lưu Quốc phòng"" biên giới Tây bắc, 7 công an Việt cộng bị bắn chết. Hóng tiếp...",,0,2726
📣 TÌNH HÌNH ĐẾN 18H CHIỀU 11/6,"
---
🦠 Tổng số ca mắc:
- Tính từ 6h ngày 16/4 đến 18h ngày 11/6: 56 ngày Việt Nam không có ca lây nhiễm trong cộng đồng.
- Tính đến 18h ngày 11/6: Việt Nam có tổng cộng 192 ca nhiễm nhập cảnh được cách ly ngay.
- Tính từ 6h đến 18h ngày 11/6: 0 ca mắc mới.

🏢 Tổng số người tiếp xúc gần và nhập cảnh từ vùng dịch đang được theo dõi sức khỏe (cách ly): 9.226, trong đó:
- Cách ly tập trung tại bệnh viện: 159
- Cách ly tập trung tại cơ sở khác: 8.722
- Cách ly tại nhà, nơi lưu trú: 345

💊 Theo Tiểu ban Điều trị Ban chỉ đạo Quốc gia phòng, chống COVID-19:

- BN303 (nam, sinh năm 1972, quốc tịch Việt Nam) được công bố khỏi bệnh tại Bệnh viện Đa khoa tỉnh Thái Bình (Đã cập nhật tại bản tin trước).

- Số ca âm tính lần 1 với SARS-CoV-2: 3 ca.

- Số ca âm tính lần 2 trở lên với SARS-CoV-2: 2 ca.

- Sau một tuần cai ECMO, sức khỏe BN91 đã tốt lên từng ngày (xem clip tại: <URL>).

Về nhiễm trùng ở phổi do Burkholderia cenocepacia và Ralstonia Pickettii, mẫu cấy đàm gần nhất của nam bệnh nhân đã âm tính, trong khi hai ngày qua, ông này được tập bỏ máy thở ngắt quãng và thời gian bỏ máy thở đang tăng dần, không còn sốt, thở chậm hơn với lượng oxy cung cấp chỉ 3 lít/phút.

Hiện tại, bệnh nhân đã hoàn toàn tỉnh táo, nhớ được cả mật khẩu của điện thoại và iPad của mình, đồng thời vận động hai chi trên dần hồi phục về mức bình thường, có thể cầm bút viết lên bảng và sử dụng được điện thoại.

Đặc biệt, sức cơ hai chân của bệnh nhân cũng cải thiện 3/5 từ mức 1/5 của một tuần trước đó và bệnh nhân cũng có thể ngồi được trên xe lăn với sự trợ giúp của nhân viên y tế để phơi nắng mỗi sáng.

Bệnh viện Chợ Rẫy cho biết kế hoạch điều trị tiếp theo cho phi công người Anh là ngưng kháng sinh khi đã đủ liều, tiếp tục tập bỏ máy thở, tiếp tục dinh dưỡng đầy đủ, tập vận động phục hồi chức năng tích cực, phòng ngừa các nguy cơ nhiễm trùng mới và sau cùng là đánh giá việc rút cannule mở khí quản sau khi đã bỏ được máy thở để bệnh nhân có thể giao tiếp trở lại bằng lời nói.

Trước đó, bệnh nhân đã lần đầu mỉm cười với các nhân viên y tế vào ngày 4/6, đến ngày 8/6, bệnh nhân đã có thể ngồi dậy, đung đưa hai chân, đồng thời, nam bệnh nhân đã tự viết vào bảng và tự bấm nút điều chỉnh độ cao của giường bệnh.

Với sự tiến bộ hiện tại của bệnh nhân, có thể thời gian cần cho việc bỏ hoàn toàn máy thở sẽ ngắn hơn như đã tiên lượng trước đó.

---
📸 Phi công Anh ngồi xe lăn phơi nắng mỗi sáng",1,1976
"Sau khi lấy trộm được số tiền hàng trăm triệu đồng, nghi phạm đem đi mua vòng vàng để dành cưới vợ.",    #trộmtiền #LongAn,1,3583
"Tin Lành cho mọi người. Mẹ quan âm xuất hiện trên  bầu trời đi trên đám mây với ánh hào quang tỏa sáng.  Mọi người  thấy  chia sẻ  để được phước may mắn. Cùng nhau cầu nguyện mẹ quan âm bồ tát phù hộ cho toàn thế giới trong nước cũng như ngoài nước bớt đi bệnh dịch corona d19 tan biến tiêu trừ ,nhà nhà bình yên mọi người mạnh khỏe. Mẹ quan thế âm bồ-tát chứng minh lời cầu nguyện của con ! nam mô quán thế âm bồ-tát.. 🙏🙏🙏",,0,2265
"Xót xa, đúng là không thể ngờ được...","
[<URL>](<URL>)",1,3608
<URL>,,1,3784
Giá xe đang ở thời điểm giảm xuống thấp nhất trong năm nhưng thị trường ô tô Việt Nam vẫn chưa hết ảm đạm khi khách hàng ít đi mua xe vì nhiều lý do.,,1,843
TIN VUI CHO THẾ GIỚI,Đức đã nghiên cứu chế tạo thành công máy đo thân nhiệt để phát hiện Covid-19! ,0,2432
"Không chỉ các điểm kinh doanh karaoke, nhiều quán bar, vũ trường thời gian qua cũng trở thành “điểm hẹn” của dân chơi ma túy, với những màn “bay”, “lắc” đầy TÍNH BẦY ĐÀN.","
    #matúy",1,4315
"**Sắp có tàu trên cao đi rồi bà con ơi. ""Bộ Giao thông vận tải bàn với đối tác xử lý dứt điểm trước tháng 6/2020"", Thủ tướng nhấn mạnh.**😆","
[<URL>](<URL>)",1,4099
"💵 Thủ tướng cũng yêu cầu nghiêm túc quán triệt và tổ chức thực hiện Nghị quyết 42/NQ-CP ngày 9/4/2020 về các biện pháp hỗ trợ người dân gặp khó khăn do đại dịch COVID-19 bảo đảm công khai minh bạch, kịp thời, chính xác... Xem chi tiết văn bản tại: <URL>","
🏙 Trong ngày mai (29/4), Hà Nội bắt đầu chi trả hỗ trợ cho các đối tượng người dân bị ảnh hưởng bởi đại dịch COVID-19 từ gói 62.000 tỷ của Chính phủ.",1,3688
Hoá ra Trưởng ban Nội chính say rượu lái xe tông chết người là vừa dự tiệc chia tay cựu Bí thư?,"
Đảng ta tài tình thật!",0,2655
"Bộ Tư pháp Mỹ đâm đơn kiện một công ty Trung Quốc vì đã bán gần nửa triệu khẩu trang N95 giả mạo và không đạt tiêu chuẩn cho khách hàng ở Mỹ hồi tháng 4, giữa lúc đại dịch Covid-19 hoành hành nước này.",#thegioi #khẩutranggiả #N95 #TrungQuốc #Mỹ,1,3160
"Hình ảnh phố xá vốn dĩ đông đúc, vui nhộn nhất Sài Gòn trở nên im ắng cũng khiến nhiều du khách bất ngờ.","
#doisong #kháchTây #Covid19",1,2764
🔖 Phòng CSGT đường bộ - đường sắt: Phát hiện 67 trường hợp vi phạm nồng độ cồn.,"💠 CATP đã kiểm tra, xử lý 1.230 trường hợp vi phạm với 667 lượt người lái xe ô tô, 527 lượt người điều khiển xe mô tô và 36 người lái xe máy điện. Đơn vị ra quyết định phạt tiền theo lỗi hơn 1.170,5 triệu đồng; áp dụng biện pháp tạm giữ 13 ô tô, 83 xe mô tô và 8 xe máy điện. Riêng hành vi vi phạm nồng độ cồn, đơn vị đã kiểm tra, phát hiện, xử lý 67 trường hợp (gồm 6 người lái xe ô tô, 61 người điều khiển xe mô tô); phạt theo lỗi 411 triệu đồng, tạm giữ 67 phương tiện, tước GPLX 67 trường hợp
",1,2000
"Thề luôn đọc quá nhiều bài viết nhưng ko bao giờ nghĩ rơi vào trúng con mình... 🆘🆘🆘 RSV ❌❌❌ - Virus Hợp bào đường hô hấp, là một loại virus hợp bào gây nhiễm trùng đường hô hấp. Đây là một nguyên nhân chính của nhiễm trùng đường hô hấp dưới. gây ra bệnh viêm thanh quản cấp tính, đặc biệt là bệnh sưng phổi mô và viêm phổi Khuyến cáo cho các mẹ có con sơ sinh từ 0 tháng đến 2 tuổi. Virut RSV lây qua đường hô hấp.  ... Kẹo nhà em đang bị rồi nên mới cảnh  báo cho các bố, các mẹ cùng phòng tránh và nhận biết dấu hiệu bệnh của con. Mong các bố mẹ đừng chủ quan ạ. Vì bệnh này khi sốt cao là nguy hiểm, vào phổi nặng rồi 😟 Bé nhà em may cho đi viện kịp chứ em thấy ở viện nhiều bé phải thở oxy lắm vì bị suy hô hấp rồi.  Nguyên nhân nào gây ra nhiễm virus hợp bào hô hấp? Virus hợp bào hô hấp đi vào cơ thể qua mắt, mũi hay miệng. Nhất là KHÓI THUỐC LÁ, THUỐC LÀO. Trẻ hút hơi thuốc thụ động từ người lớn.  Nó lây lan một cách dễ dàng qua các dịch tiết đường hô hấp bị nhiễm virus như ho hoặc hắt hơi. Nên cho dù là bất cứ ai bố mẹ anh chị em hay người thân bạn bè. Có yêu có quý trẻ đến đâu thì cũng không bao giờ được hôn miệng, hút thuốc xong k được gần cháu đâu ạ. Cái giá của sự yêu thương bằng cách thơm hôn bằng miệng đó là những cơn thở rít của con trẻ, những ống xilanh thuốc to chà bá. Mỗi lần ngồi ôm con lấy ven, vỡ ven, cơ thể yếu ven chìm phải ngoáy bên nọ bên kia. Con gào khóc mà sót hết cả ruột cả gan. Ai đã từng ôm con lấy ven sẽ hiểu cảm giác này. Chưa kể phải hút rửa mũi, vỗ rung, long đờm, chạy khí rung.  Nên ai muốn chơi, quý con thì đừng bao giờ yêu bằng cách hại con cháu như vậy. Đó là cách hại con cháu mình đấy ah.  BỆNH Lây do người bị cúm, hen, xoang, hệ hô hấp bị nhiễm virut mà ko phát hiện ... Mọi người thường hỏi, con có triệu chứng như thế nào mà cho con vào viện?    Ban đầu con sốt nhẹ 37,5-38 độ vẫn ăn, chơi bình thường, húng hắng ho.     Ngày 2: con lười ăn, rất dễ nôn chớ ( bình thường Kẹo ăn không bị nôn chớ) cảm giác mệt mỏi, mặt lờ đờ, ho nhiều hơn và có mũi, do ho nhiều nên bệnh này tiến triển rất nhanh. Rsv xuất tiết dịch rất nhanh. Kèm theo thấy khó thở, thở nhanh hơn bình thường, thở khò khè, ho càng ngày càng nặng. Thờ ơ với mọi thứ xung quanh. Em lập tức cho con đi viện, nếu chỉ xét nghiệm máu sẽ k ra được virus gì đâu ạ. Phải xét nghiệm dịch mũi, test nhanh rsv mới ra được.  Vậy là phải nhập viện, nằm phòng cách li KHUYẾN CÁO CỦA BÁC SĨ BỆNH VIỆN NHI TRUNG ƯƠNG  - Nếu bị tái phát lần 2,3 thì hệ hô hấp của bé sau này cực yếu,   - Sẽ bị suy hô hấp nếu điều trị ko dứt điểm  - Còn nhiều triệu chứng khác nữa. Khuyến cáo, bệnh do virus nên không có thuốc điều trị đặc hiệu. Khi bị bệnh trẻ cần được cho uống nhiều nước, dùng thuốc hạ sốt và đảm bảo chế độ dinh dưỡng tốt, giàu vitamin...",,1,1630
